"study_id","study_num","ES_num","country","latitude","longitude","FR_hist","FR_comp","fire_type","habitat","response","response_detailed","TSF_months","TSF_factor","fire_activity","fire_activity_fact","fire_intensity","fire_intensity_fact","PLF_detailed","PLF","climate","Xtreat1_type","Xtreat1_fact","Xtreat2_type","Xtreat2_fact","surface_crown","eff_n","d_Hedges","var_Hedges","imputed","source"
"Keeley_2005a",344,2,"US",34.233333,-118.1,"crown","severity","wildfire","shrubland","diversity","richness",12,"short",0.184750096,"high",0.484935574,"high",NA,NA,"temperate-dry","vegetation_type","chaparral",NA,NA,"crown-crown",40,-0.757265046,0.161426819,"no","Tab4"
"Cooper_2018",345,1,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","abundance","dens-freq",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",18,0.030717623,0.222248433,"no","Fig4"
"Cooper_2018",345,2,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","fitness","flux",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",12,-2.110248103,0.518881127,"no","Fig7"
"Cooper_2018",345,3,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","fitness","flux",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",12,1.207675512,0.394103339,"no","Fig7"
"Cooper_2018",345,4,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","abundance","dens-freq",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",18,-0.076804789,0.222386083,"no","Fig4"
"Cooper_2018",345,5,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","fitness","flux",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",12,-0.100608219,0.333755084,"no","Fig7"
"Cooper_2018",345,6,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","abundance","size-biom",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",15.5586206896552,-0.116714785,0.257139172,"no","Fig4"
"Cooper_2018",345,7,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","abundance","dens-freq",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",66.6268656716418,-0.367435695,0.061043372,"no","Fig4"
"Cooper_2018",345,8,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","fitness","flux",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",12,-0.177031862,0.334639178,"no","Fig7"
"Cooper_2018",345,9,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","fitness","flux",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",12,1.671957402,0.449810065,"no","Fig7"
"Cooper_2018",345,10,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","fitness","flux",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",12,1.254812547,0.398939772,"no","Fig7"
"Cooper_2018",345,11,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","fitness","flux",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",12,-0.034144493,0.33338191,"no","Fig7"
"Cooper_2018",345,12,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","fitness","flux",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",12,-0.306751062,0.337254009,"no","Fig7"
"Cooper_2018",345,13,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","abundance","dens-freq",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",27.8571428571429,0.142310759,0.143951393,"no","Fig4"
"Cooper_2018",345,14,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","fitness","flux",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",12,-1.348664946,0.409120714,"no","Fig7"
"Cooper_2018",345,15,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","abundance","size-biom",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",27.8571428571429,0.531455004,0.148633394,"no","Fig4"
"Cooper_2018",345,16,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","abundance","size-biom",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",66.6268656716418,-0.095328599,0.06010366,"no","Fig4"
"Cooper_2018",345,17,"US",30.112222,-97.260556,"crown","severity","wildfire","forest-mixed","abundance","dens-freq",60,"long",0.062196175,"high",0.221971522,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",18,-2.162783296,0.352156433,"no","Fig4"
"Day_2020",346,1,"Canada",62.416667,-114.416667,"crown","severity","wildfire","forest-conifer","diversity","richness",NA,NA,0,"low",NA,NA,NA,NA,"cold","site","Shield",NA,NA,NA,86,-0.744104147,0.070819349,"no","Tab3"
"Day_2020",346,2,"Canada",60.783333,-115.766667,"crown","severity","wildfire","forest-conifer","diversity","richness",NA,NA,0,"low",NA,NA,NA,NA,"cold","site","Plains",NA,NA,NA,121,-0.494670008,0.040629311,"no","Tab3"
"Day_2020",346,3,"Canada",62.416667,-114.416667,"crown","severity","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0,"low",NA,NA,NA,NA,"cold","site","Shield",NA,NA,NA,86,-0.744104147,0.070819349,"no","TabA5"
"Day_2020",346,4,"Canada",60.783333,-115.766667,"crown","severity","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0,"low",NA,NA,NA,NA,"cold","site","Plains",NA,NA,NA,121,-0.618626149,0.044722253,"no","TabA5"
"Collins_2020",347,1,"Australia",-37.938056,146.5775,"crown","severity","wildfire","forest-broadleaf","abundance","dens-freq",60,"long",0.10314848,"high",0.633552337,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",16,2.317893307,0.417894668,"no","Fig7"
"Collins_2020",347,2,"Australia",-37.938056,146.5775,"crown","severity","wildfire","forest-broadleaf","fitness","survival",60,"long",0.10314848,"high",0.633552337,"high","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",16,-0.562543136,0.259889212,"no","Fig3"
"Shenoy_2011",348,1,"US",62.85,-145.02,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",96,"long",0,"low",NA,NA,"tree","woody","cold",NA,NA,NA,NA,NA,22,-1.5,0.297619048,"no","Fig3"
"Shenoy_2011",348,2,"US",62.85,-145.02,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",168,"long",0,"low",NA,NA,"tree","woody","cold",NA,NA,NA,NA,NA,21,-1.18580604,0.270306798,"no","Fig3"
"Shenoy_2011",348,3,"US",62.85,-145.02,"surface","severity","wildfire","forest-conifer","abundance","size-biom",96,"long",0,"low",NA,NA,"tree","woody","cold",NA,NA,NA,NA,NA,22,3.370605747,0.731475386,"no","Fig3"
"Shenoy_2011",348,4,"US",62.85,-145.02,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",168,"long",0,"low",NA,NA,"tree","woody","cold",NA,NA,NA,NA,NA,21,1.66585346,0.338753388,"no","Fig3"
"Shenoy_2011",348,5,"US",62.85,-145.02,"surface","severity","wildfire","forest-conifer","abundance","size-biom",96,"long",0,"low",NA,NA,"tree","woody","cold",NA,NA,NA,NA,NA,22,-1.66585346,0.322622274,"no","Fig3"
"Shenoy_2011",348,6,"US",62.85,-145.02,"surface","severity","wildfire","forest-conifer","abundance","size-biom",168,"long",0,"low",NA,NA,"tree","woody","cold",NA,NA,NA,NA,NA,22,-1.387461041,0.28214515,"no","Fig3"
"Shenoy_2011",348,7,"US",62.85,-145.02,"surface","severity","wildfire","forest-conifer","abundance","size-biom",168,"long",0,"low",NA,NA,"tree","woody","cold",NA,NA,NA,NA,NA,22,2.413627079,0.467885508,"no","Fig3"
"Shenoy_2011",348,8,"US",62.85,-145.02,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",96,"long",0,"low",NA,NA,"tree","woody","cold",NA,NA,NA,NA,NA,22,1.217561555,0.26106934,"no","Fig3"
"Ferguson_2010",349,1,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",66,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",54,-0.1012,0.052529,"no","Tab5"
"Ferguson_2010",349,2,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",42,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",54,-0.5595,0.062535,"no","Tab5"
"Ferguson_2010",349,3,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",66,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",54,1.1799,0.139849,"no","Tab5"
"Ferguson_2010",349,4,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",66,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",37,0.7287,0.201677,"no","Tab5"
"Ferguson_2010",349,5,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",66,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",37,-0.3652,0.192856,"no","Tab5"
"Ferguson_2010",349,6,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",66,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",37,-0.5788,0.470709,"no","Tab5"
"Ferguson_2010",349,7,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",84,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",37,-0.5788,0.470709,"no","Tab5"
"Ferguson_2010",349,8,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",84,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",54,1.6838,0.345161,"no","Tab5"
"Ferguson_2010",349,9,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",18,"short",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",54,-1.2821,0.106537,"no","Tab5"
"Ferguson_2010",349,10,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",18,"short",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",37,-0.1855,0.318852,"no","Tab5"
"Ferguson_2010",349,11,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",42,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","MAHL","invasive_status","invasive","surface-crown",29,1.9957,0.350282,"no","Tab5"
"Ferguson_2010",349,12,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",66,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","MAHL","invasive_status","invasive","surface-crown",29,2.0198,0.208704,"no","Tab5"
"Ferguson_2010",349,13,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",66,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",54,-0.6018,0.209472,"no","Tab5"
"Ferguson_2010",349,14,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",18,"short",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","MAHL","invasive_status","invasive","surface-crown",29,0.5321,0.425639,"no","Tab5"
"Ferguson_2010",349,15,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",42,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","MAHL","invasive_status","invasive","surface-crown",29,1.6727,0.357424,"no","Tab5"
"Ferguson_2010",349,16,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",66,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","MAHL","invasive_status","invasive","surface-crown",29,0.784,0.086693,"no","Tab5"
"Ferguson_2010",349,17,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",66,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","FLMO","invasive_status","invasive","surface-crown",10,0.0356,0.214041,"no","Tab5"
"Ferguson_2010",349,18,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",66,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","KOOT","invasive_status","invasive","surface-crown",23,-0.2816,0.136784,"no","Tab5"
"Ferguson_2010",349,19,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",84,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",54,0.2787,0.061577,"no","Tab5"
"Ferguson_2010",349,20,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",84,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",37,0.1499,0.135534,"no","Tab5"
"Ferguson_2010",349,21,"US",48.583333,-117.433333,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",42,"long",0.013034592,"low",0.103449127,"low","forb","herb","cold","site","BITT","invasive_status","invasive","surface-crown",37,-0.1855,0.318852,"no","Tab5"
"Chen_2011",350,1,"US",44.82,-103.85,"crown","severity","wildfire","forest-conifer","abundance","recovery",33.6,"long",0,"low",NA,NA,NA,NA,"arid","vegetation_layer","overstory",NA,NA,NA,66,-0.536299992,0.065963349,"no","Tab2"
"Chen_2011",350,2,"US",44.82,-103.85,"crown","severity","wildfire","forest-conifer","abundance","recovery",8.4,"short",0,"low",NA,NA,NA,NA,"arid","vegetation_layer","overstory",NA,NA,NA,66,-3.545817685,0.254966509,"no","Tab2"
"Chen_2011",350,3,"US",44.82,-103.85,"crown","severity","wildfire","forest-conifer","abundance","recovery",8.4,"short",0,"low",NA,NA,NA,NA,"arid","vegetation_layer","understory",NA,NA,NA,66,-2.331472679,0.145165613,"no","Tab2"
"Chen_2011",350,4,"US",44.82,-103.85,"crown","severity","wildfire","forest-conifer","abundance","recovery",20.4,"short",0,"low",NA,NA,NA,NA,"arid","vegetation_layer","understory",NA,NA,NA,66,-2.087027741,0.128548997,"no","Tab2"
"Chen_2011",350,5,"US",44.82,-103.85,"crown","severity","wildfire","forest-conifer","abundance","recovery",80.4,"long",0,"low",NA,NA,NA,NA,"arid","vegetation_layer","overstory",NA,NA,NA,66,-1.597083601,0.100779631,"no","Tab2"
"Chen_2011",350,6,"US",44.82,-103.85,"crown","severity","wildfire","forest-conifer","abundance","recovery",80.4,"long",0,"low",NA,NA,NA,NA,"arid","vegetation_layer","understory",NA,NA,NA,66,-1.416602843,0.092411748,"no","Tab2"
"Chen_2011",350,7,"US",44.82,-103.85,"crown","severity","wildfire","forest-conifer","abundance","recovery",57.6,"long",0,"low",NA,NA,NA,NA,"arid","vegetation_layer","overstory",NA,NA,NA,66,-0.912266946,0.074342015,"no","Tab2"
"Chen_2011",350,8,"US",44.82,-103.85,"crown","severity","wildfire","forest-conifer","abundance","recovery",33.6,"long",0,"low",NA,NA,NA,NA,"arid","vegetation_layer","understory",NA,NA,NA,66,-0.520807912,0.065711398,"no","Tab2"
"Chen_2011",350,9,"US",44.82,-103.85,"crown","severity","wildfire","forest-conifer","abundance","recovery",57.6,"long",0,"low",NA,NA,NA,NA,"arid","vegetation_layer","understory",NA,NA,NA,66,-0.720673704,0.069528778,"no","Tab2"
"Chen_2011",350,10,"US",44.82,-103.85,"crown","severity","wildfire","forest-conifer","abundance","recovery",20.4,"short",0,"low",NA,NA,NA,NA,"arid","vegetation_layer","overstory",NA,NA,NA,66,-2.476664774,0.155905668,"no","Tab2"
"Coop_2010",351,1,"US",40.216667,-105.616667,"crown","severity","wildfire","forest-conifer","diversity","richness",348,"long",0.004598865,"low",0.276868273,"high",NA,NA,"cold","site","Maes",NA,NA,"surface-crown",52,-0.219896756,0.077388025,"no","Tab3"
"Coop_2010",351,2,"US",40.216667,-105.616667,"crown","severity","wildfire","forest-conifer","abundance","cover",348,"long",0.004598865,"low",0.276868273,"high",NA,NA,"cold","site","Maes",NA,NA,"surface-crown",52,0.631361938,0.080755941,"no","Fig2"
"Coop_2010",351,3,"US",40.216667,-105.616667,"crown","severity","wildfire","forest-conifer","diversity","richness",348,"long",0.004598865,"low",0.276868273,"high",NA,NA,"cold","site","Badger",NA,NA,"surface-crown",26,0.415253838,0.157162226,"no","Tab3"
"Coop_2010",351,4,"US",40.216667,-105.616667,"crown","severity","wildfire","forest-conifer","diversity","richness",348,"long",0.004598865,"low",0.276868273,"high",NA,NA,"cold","site","Kenosha",NA,NA,"surface-crown",6,1.55365665,0.867820749,"no","Tab3"
"Coop_2010",351,5,"US",40.216667,-105.616667,"crown","severity","wildfire","forest-conifer","abundance","cover",348,"long",0.004598865,"low",0.276868273,"high",NA,NA,"cold","site","Ouzel",NA,NA,"surface-crown",46,-0.234312664,0.087553287,"no","Fig2"
"Coop_2010",351,6,"US",40.216667,-105.616667,"crown","severity","wildfire","forest-conifer","abundance","cover",348,"long",0.004598865,"low",0.276868273,"high",NA,NA,"cold","site","Kenosha",NA,NA,"surface-crown",6,0.368350057,0.67797348,"no","Fig2"
"Coop_2010",351,7,"US",40.216667,-105.616667,"crown","severity","wildfire","forest-conifer","abundance","cover",348,"long",0.004598865,"low",0.276868273,"high",NA,NA,"cold","site","Badger",NA,NA,"surface-crown",26,0.786123905,0.165730592,"no","Fig2"
"Coop_2010",351,8,"US",40.216667,-105.616667,"crown","severity","wildfire","forest-conifer","diversity","richness",348,"long",0.004598865,"low",0.276868273,"high",NA,NA,"cold","site","Ouzel",NA,NA,"surface-crown",46,1.400417621,0.108273582,"no","Tab3"
"Dzwonko_2018",352,1,"Poland",50.13,19.33,"crown","severity","wildfire","forest-conifer","diversity","richness",168,"long",0.004621988,"low",0.026616018,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"surface-crown",26.1818181818182,0.259509802,0.153798162,"yes","Fig1a"
"Dzwonko_2018",352,2,"Poland",50.13,19.33,"crown","severity","wildfire","forest-conifer","abundance","cover",168,"long",0.004621988,"low",0.026616018,"low","bryophyte","bryophyte","temperate-nodry",NA,NA,NA,NA,"surface-crown",26.1818181818182,1.188860814,0.174192778,"yes","Fig1c"
"Dzwonko_2018",352,3,"Poland",50.13,19.33,"crown","severity","wildfire","forest-conifer","abundance","cover",168,"long",0.004621988,"low",0.026616018,"low",NA,"woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",26.1818181818182,0.692895459,0.160052083,"yes","Fig1b"
"Dzwonko_2018",352,4,"Poland",50.13,19.33,"crown","severity","wildfire","forest-conifer","abundance","cover",24,"short",0.004621988,"low",0.026616018,"low",NA,"woody","temperate-nodry",NA,NA,NA,NA,"surface-crown",26.1818181818182,-2.901997779,0.280377643,"yes","Fig1b"
"Dzwonko_2018",352,5,"Poland",50.13,19.33,"crown","severity","wildfire","forest-conifer","diversity","richness",24,"short",0.004621988,"low",0.026616018,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"surface-crown",26.1818181818182,-0.18879321,0.153317821,"yes","Fig1a"
"Dzwonko_2018",352,6,"Poland",50.13,19.33,"crown","severity","wildfire","forest-conifer","abundance","cover",24,"short",0.004621988,"low",0.026616018,"low","bryophyte","bryophyte","temperate-nodry",NA,NA,NA,NA,"surface-crown",26.1818181818182,0.460299727,0.155988018,"yes","Fig1c"
"Knapp_2007",353,1,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,NA,36,-0.277019674,0.116478283,"no","Tab4"
"Knapp_2007",353,2,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,47.5,0.06944182,0.086125208,"no","Tab4"
"Knapp_2007",353,3,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,45,-0.656552146,0.100705925,"no","Tab4"
"Knapp_2007",353,4,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,39.8,0.189241501,0.104015782,"no","Tab4"
"Knapp_2007",353,5,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,45.1,1.00247942,0.11349127,"no","Tab4"
"Knapp_2007",353,6,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,35,-0.592845994,0.127984305,"no","Tab4"
"Knapp_2007",353,7,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,NA,43.2,-0.50036007,0.100719436,"no","Tab4"
"Knapp_2007",353,8,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,20.8,1.368122528,0.296553498,"no","Tab4"
"Knapp_2007",353,9,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,14.5,0.274345221,0.301871504,"no","Tab4"
"Knapp_2007",353,10,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","graminoid","herb","temperate-dry",NA,NA,NA,NA,NA,38.6,0.027202516,0.106402659,"no","Tab4"
"Knapp_2007",353,11,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,31.7,-0.557918041,0.14043233,"no","Tab4"
"Knapp_2007",353,12,"US",36.583333,-118.766667,"surface","severity","prescribed","forest-conifer","abundance","dens-freq",NA,NA,0.288287153,"high",0.162706609,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,37,-0.488991243,0.117753123,"no","Tab4"
"Stevens-Rumann_2016",354,1,"US",45.43,-115.91,"surface","frequency","wildfire","forest-conifer","abundance","cover",NA,NA,0.119168361,"high",0.150674188,"high","tree","woody","cold",NA,NA,NA,NA,NA,298.527687296417,-0.369316901,0.013621234,"no","Tab2"
"Stevens-Rumann_2016",354,2,"US",45.43,-115.91,"surface","frequency","wildfire","forest-conifer","abundance","cover",NA,NA,0.119168361,"high",0.150674188,"high",NA,"woody","cold",NA,NA,NA,NA,NA,298.527687296417,0.284093294,0.01353054,"no","Tab2"
"Stevens-Rumann_2016",354,3,"US",45.43,-115.91,"surface","frequency","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0.119168361,"high",0.150674188,"high","tree","woody","cold",NA,NA,NA,NA,NA,298.527687296417,-0.656594653,0.014101236,"no","Tab2"
"Stevens-Rumann_2016",354,4,"US",45.43,-115.91,"surface","severity","wildfire","forest-conifer","abundance","cover",NA,NA,0.119168361,"high",0.150674188,"high","forb","herb","cold",NA,NA,NA,NA,"surface-crown",223.928571428571,0.045732343,0.017867507,"no","Tab2"
"Stevens-Rumann_2016",354,5,"US",45.43,-115.91,"surface","severity","wildfire","forest-conifer","abundance","cover",NA,NA,0.119168361,"high",0.150674188,"high","graminoid","herb","cold",NA,NA,NA,NA,"surface-crown",223.928571428571,-0.19766177,0.017950049,"no","Tab2"
"Stevens-Rumann_2016",354,6,"US",45.43,-115.91,"surface","frequency","wildfire","forest-conifer","abundance","cover",NA,NA,0.119168361,"high",0.150674188,"high","graminoid","herb","cold",NA,NA,NA,NA,NA,298.527687296417,-0.311658635,0.013557286,"no","Tab2"
"Stevens-Rumann_2016",354,7,"US",45.43,-115.91,"surface","frequency","wildfire","forest-conifer","abundance","cover",NA,NA,0.119168361,"high",0.150674188,"high","forb","herb","cold",NA,NA,NA,NA,NA,298.527687296417,0,0.013399092,"no","Tab2"
"Stevens-Rumann_2016",354,8,"US",45.43,-115.91,"surface","severity","wildfire","forest-conifer","abundance","cover",NA,NA,0.119168361,"high",0.150674188,"high",NA,"woody","cold",NA,NA,NA,NA,"surface-crown",223.928571428571,0.059552538,0.017870755,"no","Tab2"
"Stevens-Rumann_2016",354,9,"US",45.43,-115.91,"surface","severity","wildfire","forest-conifer","abundance","cover",NA,NA,0.119168361,"high",0.150674188,"high","tree","woody","cold",NA,NA,NA,NA,"surface-crown",223.928571428571,1.77300549,0.024879688,"no","Tab2"
"Stevens-Rumann_2016",354,10,"US",45.43,-115.91,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0.119168361,"high",0.150674188,"high","tree","woody","cold",NA,NA,NA,NA,"surface-crown",223.928571428571,1.185303833,0.020998877,"no","Tab2"
"Agne_2022b",355,1,"US",40.54,-122.74,"crown","frequency","wildfire","forest-conifer","abundance","recovery",NA,NA,0.25435554,"high",0.202451297,"high","tree","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",15.5294117647059,-0.903642941,0.281592539,"no","Fig4c"
"Agne_2022b",355,2,"US",40.54,-122.74,"crown","frequency","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0.25435554,"high",0.202451297,"high","tree-reg","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",15.5294117647059,-0.721165357,0.272872213,"no","Fig4a"
"Agne_2022b",355,3,"US",40.54,-122.74,"crown","frequency","wildfire","forest-conifer","abundance","dens-freq",NA,NA,0.25435554,"high",0.202451297,"high","tree","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",15.5294117647059,-2.079829178,0.384801917,"no","Fig4b"
"Menges_2021",356,1,"US",27.17,-81.35,"crown","severity","prescribed","shrubland","fitness","survival",12,"short",0.068539117,"high",0.076775052,"low",NA,"woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",322,0.034605179,0.01246479,"no","Tab3"
"Menges_2021",356,2,"US",27.17,-81.35,"crown","severity","prescribed","shrubland","fitness","growth",12,"short",0.068539117,"high",0.076775052,"low",NA,"woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",287,0.191471464,0.0141142,"no","Tab4"
