"parameter","rhat","ess_bulk","ess_tail"
"r_study.id[Crozier.and.Snyder.1923,Intercept]",1.00026413482648,8016.59127772207,9697.8411005512
"r_study.id[Cuadrado.1999,Intercept]",1.00032200378096,29500.6289444269,11614.3799682592
"r_study.id[Dalmia.and.Lawrence.2001,Intercept]",1.00002585358995,18582.832984894,11396.7080537029
"r_study.id[Dasgupta.et.al..1997,Intercept]",1.00010479533504,23102.5986860535,13055.9724824416
"r_study.id[Davenport.1917,Intercept]",1.00027188039579,28013.2056917927,11264.7456936235
"r_study.id[Davies.and.Halliday.1977,Intercept]",1.00026641382117,28220.8875940427,10932.044383814
"r_study.id[Delestrade.2001,Intercept]",1.00039738939141,33067.1286780095,12065.0669033106
"r_study.id[Desjardins.et.al..2011,Intercept]",1.00002613783908,32151.4614882008,12475.5045574158
"r_study.id[Detto.and.Backwell.2009,Intercept]",1.00015300853063,35026.7719039247,11872.7245932071
"r_study.id[Devin.et.al..2004,Intercept]",1.00029515686795,34087.8478469945,12468.0272017237
"r_study.id[Devlin.et.al..2004,Intercept]",1.00004904028255,26718.5179608979,11393.134475812
"r_study.id[DeWitt.1996,Intercept]",1.00049167993221,19763.024350457,11938.216643087
"r_study.id[Dias.et.al..2017,Intercept]",1.00014307924584,33880.7704887148,10725.5580463312
"r_study.id[Dick.and.Elwood.1996,Intercept]",1.00044465748806,31506.050583424,11239.8926422202
"r_study.id[Diesel.1988,Intercept]",1.0005413720108,30298.1292840426,10980.8097524962
"r_study.id[Dillen.et.al..2010,Intercept]",1.00046913185404,36709.8089694511,12087.6006808458
"r_study.id[Diniz.et.al..2016,Intercept]",1.0005285244138,32417.3031741923,12143.6377728189
"r_study.id[Dittrich.et.al..2018,Intercept]",1.00001492799724,22155.5316560248,14338.3268851336
"r_study.id[Dobson.et.al..2011,Intercept]",1.00044885466698,34724.9145331025,11721.1157964723
"r_study.id[Dodson.and.Marshall.1984,Intercept]",1.00026920683974,30476.1863408908,12216.2524537117
"r_study.id[Dybas.and.Lloyd.1962,Intercept]",0.999953735554694,21099.6741168082,12120.6317717213
"r_study.id[Dyson.et.al..1992,Intercept]",1.00011716178988,32140.4566621923,11450.6319152833
"r_study.id[Eaves.et.al..1999,Intercept]",1.00048624627311,27316.1351966483,11996.5577724906
"r_study.id[Eckman.et.al..2002,Intercept]",1.00039475415504,13107.2850787883,11695.7703096821
"r_study.id[Einoder.et.al..2008,Intercept]",1.00040798873008,22016.2609057116,10580.5435424532
"r_study.id[Ellis.and.Bercovitch.2011,Intercept]",1.00027605704906,33478.50553975,11579.1493704606
"r_study.id[Ellis.et.al..2007,Intercept]",1.00009656510326,19201.2815870494,11135.4997259877
"r_study.id[Elmberg.1991,Intercept]",1.00025391648896,17276.2372100243,12350.7122514954
"r_study.id[Enders.1995,Intercept]",1.00010173447724,30332.914091287,11773.1829236924
"r_study.id[Fairbairn.1988,Intercept]",1.0001457955789,18915.545743838,12805.7265417549
"r_study.id[Fan.et.al..2013,Intercept]",1.00026516466522,24086.077053509,12738.3140759298
"r_study.id[Fauchier.and.Thomas.2001,Intercept]",0.999981674802078,12887.1921407178,11751.4514716767
"r_study.id[Fazhan.et.al..2017,Intercept]",1.0004245341904,27801.1573034729,12587.186910557
"r_study.id[Forbes.et.al..1992,Intercept]",1.0008122703012,31610.3511400348,12325.6051617926
"r_study.id[Forero.et.al..2001,Intercept]",1.00009481419038,35302.9592919908,11402.3431749048
"r_study.id[Franceschi.et.al..2010,Intercept]",1.00032256052403,23843.9645143362,12775.0899545127
"r_study.id[French.et.al..2015,Intercept]",1.00041659345422,34521.6570541132,12220.3818015638
"r_study.id[Frey.et.al..1998,Intercept]",1.00031991859407,37093.1283386004,11570.5783463888
"r_study.id[Friedl.and.Klump.2005,Intercept]",1.00062581869514,15349.1916426693,10861.8091667481
"r_study.id[Furusho.1961,Intercept]",1.000389816396,26368.9977242927,12228.8086809917
"r_study.id[Gagliardi-Seeley.and.Itzkowitz.2006,Intercept]",1.00005681881977,17506.4706836581,11886.8511016697
"r_study.id[Galipaud.et.al..2015,Intercept]",1.00049009130044,35373.8475127979,12096.6069662425
"r_study.id[Galligan.and.Kleindorfer.2010,Intercept]",1.00050542094581,26758.1448690508,11258.7854080253
"r_study.id[Garcia-Navas.et.al..2009,Intercept]",1.00006470390011,18512.5584795552,11646.8397108095
"r_study.id[Garn.et.al..1979,Intercept]",1.00006524299133,18613.0667386336,12103.961927373
"r_study.id[Gatz.1981,Intercept]",1.00085337676006,39861.8984248669,12023.8015101541
"r_study.id[Genna.1941,Intercept]",1.00007267580578,28451.6024367739,11550.058092603
"r_study.id[Gerhardt.1982,Intercept]",1.00064682287768,29413.5565928654,12016.3605805999
"r_study.id[Gerhardt.et.al..1987,Intercept]",0.999879027210798,28428.0656966973,12712.5116515656
"r_study.id[Ginsburg.et.al..1998,Intercept]",1.00016657059767,14123.9485190728,11902.5076124098
"r_study.id[Godoy.et.al..2008,Intercept]",1.00039223860877,29240.44871203,12105.4917803709
"r_study.id[Godwin.and.Roble.1983,Intercept]",1.00002272238953,23593.7030042013,11396.3624941082
"r_study.id[Gould.and.Wilson.2015,Intercept]",1.00024854540004,22908.3755143298,10600.3792435974
"r_study.id[Graham.et.al..2015,Intercept]",1.00011980334801,17928.3530598923,12479.3432872672
"r_study.id[Gramapurohit.and.Radder.2012,Intercept]",1.00014237089915,29563.452644424,11844.7387009323
"r_study.id[Grant.and.Grant.2008,Intercept]",1.00001531217584,25944.6226172132,13022.1660870419
"r_study.id[Green.2014,Intercept]",1.00037995059057,28211.1960848988,12371.330923542
"r_study.id[Greenspan.1980,Intercept]",1.00064740633451,39205.4382070275,10375.8952850354
"r_study.id[Greenwood.and.Adams.1984,Intercept]",1.00008685089394,23991.1785177555,13470.8254098213
"r_study.id[Groth.1993,Intercept]",0.99995687925305,10533.747931483,10230.4012171605
"r_study.id[Gunnarsson.et.al..2012,Intercept]",1.00030195229316,17959.8959114706,10287.4292527019
"r_study.id[Gunzburger.2006,Intercept]",1.00017488204428,30799.0221240299,13018.334215807
"r_study.id[Haggerty.2006,Intercept]",1.00010391181492,34362.8715681325,12300.7741172607
"r_study.id[Hammouda.et.al..2016,Intercept]",1.00040044218589,32267.0381729655,12504.518090536
"r_study.id[Han.et.al..2010,Intercept]",1.00064214414771,30244.2835711503,11448.6641157992
"r_study.id[Hanks.et.al..1996,Intercept]",1.00014547875905,33393.4665023656,11890.221093491
"r_study.id[Harari.et.al..1999,Intercept]",1.00017359749751,15409.8687478748,11297.9423621424
"r_study.id[Hargeby.and.Erlandsson.2006,Intercept]",1.0004045117737,24725.5594803431,12152.8748054933
"r_study.id[Harris.and.Govaerts.1922,Intercept]",1.00012764860098,28136.9419303535,11277.125424304
"r_study.id[Harrison.2013,Intercept]",1.00050367799939,30956.6805390207,12293.2366389294
"r_study.id[Harrison.et.al..1976,Intercept]",1.00000789240995,13921.5292581033,12977.7776163951
"r_study.id[Hase.and.Shimada.2014,Intercept]",1.00027916446729,29300.2918756096,11900.456938793
"r_study.id[Hasegawa.and.Arai.2013,Intercept]",1.00009407565605,34262.9707100485,11587.4354634591
"r_study.id[Hattori.and.Yanagisawa.1991,Intercept]",1.00048828087327,30172.6588894323,12680.4493678195
"r_study.id[Hedenstrom.1987,Intercept]",1.00046235121654,23194.6594973576,11789.775162495
"r_study.id[Hedge.and.Krishna.1997,Intercept]",1.00005774876155,19435.0438502224,10104.2887872453
"r_study.id[Helfenstein.et.al..2004,Intercept]",0.999948466117214,13755.6640040837,9889.10668136358
"r_study.id[Hernandez.et.al..2012,Intercept]",1.00040815885989,20632.8628915958,10239.0501753578
"r_study.id[Hettyey.et.al..2005,Intercept]",1.00030769667929,18854.5756203141,10653.7972489537
"r_study.id[Heude.et.al..2005,Intercept]",0.999964769299969,18727.6057229734,12831.516991011
"r_study.id[Hieber.and.Cohen.1983,Intercept]",1.00010486974828,27018.0909982301,12496.3859947869
"r_study.id[Hill.et.al..1976,Intercept]",1.00011475989406,28960.2716753555,12087.1234129747
"r_study.id[Hisore.1995,Intercept]",1.00015629785353,24247.445645617,12208.6255266843
"r_study.id[Hoefler.et.al..2007,Intercept]",1.00015958149663,29557.061050031,11646.4117102627
"r_study.id[Hofmann.and.Henle.2006,Intercept]",1.00100853717644,35323.4061460704,10701.5171736678
"r_study.id[Howard.1980,Intercept]",1.00014203052322,30296.2958447119,11805.4957023975
"r_study.id[Howard.et.al..1994,Intercept]",1.00070003660466,10732.6807115516,9519.99826882647
"r_study.id[Huber.et.al..2007,Intercept]",1.00005635858848,15535.3680262463,12216.013678562
"r_study.id[Hughes.1996,Intercept]",1.00007291649499,11462.3995396539,9750.00152938439
"r_study.id[Hume.et.al..2002,Intercept]",0.999960430278361,29654.1020458517,12931.7093531238
"r_study.id[Hur.2003,Intercept]",0.999940811496867,19159.8022273864,13427.8271331539
"r_study.id[Hutchinson.and.Byard.1987,Intercept]",1.00026745955357,21121.1066907004,12915.4327296171
"r_study.id[Indykiewicz.et.al..2017,Intercept]",1.00043679876901,32913.674148855,11213.6982000015
"r_study.id[Iribarne.1996,Intercept]",1.00039270505269,36035.8536361919,10857.9279875483
"r_study.id[Ito.and.Wada.2006,Intercept]",1.00000355608497,34931.0118833989,11938.0473382552
"r_study.id[Jacobson.and.Vandenberg.1991,Intercept]",1.00024911925503,31344.3962161417,12021.237070696
"r_study.id[Janzen.and.Brodie.1989,Intercept]",0.999973081634887,20132.9812417281,10538.1808369051
"r_study.id[Jensen.2011,Intercept]",1.00011322935834,5122.53889302264,7058.28110074528
"r_study.id[Johannesson.et.al..1995,Intercept]",0.999913817995435,28392.8746765013,11963.0022874987
"r_study.id[Johnson.1983,Intercept]",1.00055867475147,35501.9444416635,12121.664080079
"r_study.id[Johnson.1999,Intercept]",1.00017782447684,34969.9871498899,12713.7921946826
"r_study.id[Johnston.1970,Intercept]",1.000064603112,29162.0455046173,12896.1636645723
"r_study.id[Johnston.and.Johnston.1989,Intercept]",1.00053856571206,37806.0615266964,11391.1623050978
"r_study.id[Jones.and.Montgomerie.1991,Intercept]",0.999925564092751,34131.1210780903,11066.4772309977
"r_study.id[Jones.et.al..2003,Intercept]",1.00048541371885,33290.5269038953,11324.7676482922
"r_study.id[Jones.et.al..2012,Intercept]",1.00008368779602,6246.44309787399,7239.37603328315
"r_study.id[Jormalainen.et.al..1992,Intercept]",1.00021986765751,21630.1587480018,11638.636706757
"r_study.id[Juliano.1985,Intercept]",0.999945501707065,33986.2617698676,11911.818450008
"r_study.id[Kasuya.1985,Intercept]",0.99995583336016,16732.9585355177,10784.8281746502
"r_study.id[Kaur.and.Singh.1981,Intercept]",1.00013040760465,20876.6392752506,12794.3653404767
"r_study.id[Keller.et.al..2013,Intercept]",1.00026510155013,30144.7345756914,11436.9927383102
"r_study.id[Kelly.2014,Intercept]",1.00024556199775,37664.4874178645,11972.4418385578
"r_study.id[Kelly.et.al..2010,Intercept]",0.999971796474206,32087.0539971707,10854.5257290247
"r_study.id[Kemp.2006,Intercept]",0.99998730028098,33969.6543450581,12301.3112928008
"r_study.id[Kemp.2008,Intercept]",1.00007868429627,36665.592666789,11623.0483287386
"r_study.id[Kim.et.al..2006,Intercept]",0.999894722016186,21903.5530815608,9793.68694242465
"r_study.id[Kimura.et.al..2015,Intercept]",1.00014082886748,32449.2469195615,11111.8941458666
"r_study.id[Knox.and.Scott.2006,Intercept]",1.00020841149388,4183.01760333294,6259.40553259713
"r_study.id[Knuiman.et.al..2005,Intercept]",1.00007603918552,27611.2371890267,11171.1498196302
"r_study.id[Koene.et.al..2007,Intercept]",1.00022017446731,21608.0091150018,11669.0774474033
"r_study.id[Koga.et.al..2010,Intercept]",1.00037843375723,30705.2940906462,11546.2352401242
"r_study.id[Kokita.and.Nakazono.1998,Intercept]",1.00012544702205,30201.7218505299,11627.1833990502
"r_study.id[Kolliker.et.al..1999,Intercept]",1.00022352938229,31619.1949244237,11096.2888263969
"r_study.id[Kolm.2002,Intercept]",1.00012015551865,29734.3948580613,12567.4595913058
"r_study.id[Komdeur.et.al..2005,Intercept]",0.999858030779061,31885.7996210906,11356.3172014383
"r_study.id[Kraus.and.Lederhouse.1983,Intercept]",1.00053377632837,35267.210213756,12016.697433374
"r_study.id[Kruse.1981,Intercept]",1.00027132799711,30720.4284982738,12927.5322018166
"r_study.id[Kusano.1992,Intercept]",1.00044627152085,28468.808264065,11730.5829389996
"r_study.id[Lanuza.et.al..2012,Intercept]",0.999895357274655,34016.590627728,12898.830396284
"r_study.id[Larsson.1988,Intercept]",0.999982476118382,21553.5171377327,12285.9417679279
"r_study.id[Laubu.et.al..2017,Intercept]",1.00014062500637,27960.9492865948,12348.7138597229
"r_study.id[Ledwon.2011,Intercept]",1.0000898865884,33571.8538418254,12222.4847158932
"r_study.id[Lee.and.Crump.1981,Intercept]",1.00046896476897,28600.6257924949,10721.6331354958
"r_study.id[Lee.and.Park.2009,Intercept]",0.999968206421322,34037.4382916723,12090.9283539717
"r_study.id[Lee.and.Salzburg.1989,Intercept]",1.00015401728731,32943.2032871582,13587.2217196159
"r_study.id[Lefebvre.et.al..2005,Intercept]",1.00080997974555,24279.8270259517,10850.3584405222
"r_study.id[Lessells.and.Ovenden.1989,Intercept]",1.00032608072018,35228.1191905862,11204.580464685
"r_study.id[Li.et.al..2015,Intercept]",1.00021214761775,34676.0038960759,11909.3802593256
"r_study.id[Liao.and.Lu.2011,Intercept]",1.00030046374894,24006.0564583683,12625.9471612377
"r_study.id[Liao.and.Lu.2012,Intercept]",1.00018219541385,22980.4844215429,13474.0641266245
"r_study.id[Lii.et.al..2017,Intercept]",1.0001475747361,21980.5242317061,12432.5712260793
"r_study.id[Lindstrom.1992,Intercept]",1.00014343160538,36077.055093291,11795.0192491915
"r_study.id[Liu.and.Sun.2016,Intercept]",1.00021218351158,29045.5467625128,11815.156945199
"r_study.id[Liu.and.Sun.2018,Intercept]",1.0004367031949,29759.6226618958,12392.2893308291
"r_study.id[Lizana.et.al.1994,Intercept]",1.00002995529566,37791.502650587,11922.0334141223
"r_study.id[Lombardo.et.al..2013,Intercept]",1.00052026133245,36077.1559939381,11820.2059430304
"r_study.id[Lou.et.al..2016,Intercept]",1.00004744763974,25628.4557285913,13254.6031961322
"r_study.id[Lu.et.al..2009,Intercept]",1.00020370266223,24327.2994036768,11677.4448493716
"r_study.id[Lu.et.al..2010,Intercept]",1.00010285656376,27802.1415689412,11940.5074859135
"r_study.id[Lu.et.al..2013,Intercept]",1.00021136304317,26939.4618004763,11722.6661348631
"r_study.id[Lu.et.al..2016,Intercept]",1.00010780857656,34302.9614123116,10450.4023768231
"r_study.id[Luo.et.al..1998,Intercept]",1.00029882334783,28874.4466655498,11522.8522796508
"r_study.id[Luo.et.al..2014,Intercept]",1.00019416138045,8746.6322199083,10359.6393103402
"r_study.id[MacDougall.and.Montgomerie.2003,Intercept]",1.00045102959226,28571.3218954233,11555.3647648473
"r_study.id[Maekawa.et.al..1994,Intercept]",1.00032045717187,27261.626458548,11066.1511566311
"r_study.id[Maige.et.al..2012,Intercept]",1.0006998616218,32646.1682550797,11132.2834686627
"r_study.id[Malina.et.al..1983,Intercept]",1.00022037841298,23442.1108054385,13036.7071064955
"r_study.id[Marco.and.Lizana.2002,Intercept]",1.00042325172224,29462.9130011252,11907.8805818003
"r_study.id[Marquez.1993,Intercept]",1.0001013933225,36698.4799788149,11411.3611836572
"r_study.id[Martin.2013,Intercept]",1.00030869552515,27265.9250188904,11230.0601151217
"r_study.id[Marzluff.and.Balda.1988,Intercept]",1.00003404661374,31753.2995509316,10763.7118218409
"r_study.id[Mascie-Taylor.1987,Intercept]",1.00073693314617,18498.6116027347,12623.0847290136
"r_study.id[Mason.1972,Intercept]",1.00010742766209,21756.1919199764,14074.4403484449
"r_study.id[Masumoto.1999,Intercept]",1.00009064509006,25109.4351595443,12656.6652069299
"r_study.id[McCauley.and.Wade.1978,Intercept]",1.00017618760838,26685.8009758378,12723.4891448462
"r_study.id[McKaye.1986,Intercept]",1.00020033246845,7576.5844906384,9338.58705825291
"r_study.id[McKaye.et.al..2010,Intercept]",1.0001473710437,13493.6424447444,10346.3960118616
"r_study.id[McLain.1982,Intercept]",1.00027072881566,23560.1706569841,11705.5017127512
"r_study.id[McLain.1985,Intercept]",1.00017892946504,21000.091999898,13005.2380361388
"r_study.id[McLain.1988,Intercept]",0.999946158524247,22737.3075495006,12008.7117908677
"r_study.id[McLain.and.Boromisa.1987a,Intercept]",1.00014414135659,28876.6848171875,11458.8391226966
"r_study.id[McLain.and.Boromisa.1987b,Intercept]",0.999949989774818,20670.2137468272,10883.317666593
"r_study.id[McLain.and.Shure.1987,Intercept]",1.00019502598677,26472.7781497805,10255.487419611
"r_study.id[McLain.et.al..2015,Intercept]",1.00075124559666,9601.59784409075,9624.58147222183
"r_study.id[McManus.and.Mascie-Taylor.1984,Intercept]",1.0003499225607,28159.3424072507,12328.7631506329
"r_study.id[Merila.and.Fry.1998,Intercept]",1.00000952531771,19541.3510972987,12999.642024544
"r_study.id[Merila.and.Gustafsson.1993,Intercept]",1.00048748543198,20688.8959769263,12107.8734579855
"r_study.id[Merila.and.Sheldon.2000,Intercept]",1.00011307206037,21048.9324717776,13081.7336320449
"r_study.id[Michiels.and.Streng.1998,Intercept]",1.00040410196901,39041.2921674877,11816.3731710829
"r_study.id[Michiels.et.al..2001,Intercept]",0.999878787551281,22518.2768411512,11663.206731899
"r_study.id[Miller.et.al..2010,Intercept]",1.00008954540829,34468.6378137736,11001.9382923407
"r_study.id[Miyashita.1994,Intercept]",1.00012674769724,26925.0332760039,12859.3404429367
"r_study.id[Mobley.et.al..2014,Intercept]",1.00001545976058,11911.3708423723,10921.6795027608
"r_study.id[Monroy.et.al..2005,Intercept]",1.00055992227298,32276.5532132564,10083.8428562411
"r_study.id[Moreno-Rueda.2005,Intercept]",1.00020480276485,26957.8186677128,10161.1625827804
"r_study.id[Morley.and.Balshine.2003,Intercept]",1.00000819857524,33752.9584832026,11800.1921890765
"r_study.id[Morrison.et.al..2014,Intercept]",1.00002905374062,36012.1031393312,11551.5285194894
"r_study.id[Moura.and.Gonzaga.2017,Intercept]",1.00052167664926,32644.2291299556,11779.5279765371
"r_study.id[Mueller.&.Malina.1976,Intercept]",1.00012977639682,15135.4184819617,12336.1121756188
"r_study.id[Mueller.1975,Intercept]",1.00053972602934,14963.0815962733,10893.3171444428
"r_study.id[Mukhopadhyay.2003,Intercept]",1.00004862534739,24960.3769033152,11670.3992885106
