authors,year,species,effect_id,study_id,experiment_id,measure_id,species_id,f_trait,physical_contact,f_available,f_quality_status,m_trait,m_trait_table1,m_quality_status,m_description,m_quality_cat,m_trait_cat,measure,equation_type,dependency,x1,x2,sd1,sd2,n1,n2
krohmaly_et_al,2018,urosaurus_ornatus,402,57,57_1,57_visits,51,body_mass,precluded,multiple_choice,assumed,morph,column2,assumed,yellow,NA,NA,copula,investment,yes,9.096153846,6.5,8.469691328,8.108335097,24,24
krohmaly_et_al,2018,urosaurus_ornatus,405,57,57_1,57_visits,51,morph,precluded,multiple_choice,assumed,body_length,column1,assumed,large,NA,high,copula,investment,yes,10.36363636,1.954545455,8.92586106,5.186771385,11,11
krohmaly_et_al,2018,urosaurus_ornatus,406,57,57_1,57_visits,51,morph,precluded,multiple_choice,assumed,body_length,column1,assumed,small,NA,low,copula,investment,yes,9.846153846,5.717948718,7.945665689,7.486650287,19,19
krohmaly_et_al,2018,urosaurus_ornatus,407,57,57_1,57_visits,51,morph,precluded,multiple_choice,assumed,body_length,column1,assumed,medium_length,NA,medium,copula,investment,yes,7.472727273,7.363636364,8.103164781,8.44889569,26,26
krohmaly_et_al,2018,urosaurus_ornatus,410,57,57_1,57_visits,51,morph,precluded,multiple_choice,assumed,body_mass,column1,assumed,heavy,NA,high,copula,investment,yes,7,6.357142857,8.456488345,8.409696577,19,19
krohmaly_et_al,2018,urosaurus_ornatus,411,57,57_1,57_visits,51,morph,precluded,multiple_choice,assumed,body_mass,column1,assumed,light,NA,low,copula,investment,yes,10.54054054,4.378378378,7.726558076,7.169965719,19,19
krohmaly_et_al,2018,urosaurus_ornatus,412,57,57_1,57_visits,51,morph,precluded,multiple_choice,assumed,body_mass,column1,assumed,medium_mass,NA,medium,copula,investment,yes,9.162162162,6.540540541,8.294956679,7.730152344,18,18
krohmaly_et_al,2018,urosaurus_ornatus,413,57,57_1,57_visits,51,morph,precluded,multiple_choice,assumed,morph,column2,assumed,blue,NA,NA,copula,investment,yes,8.890625,4.90625,8.246436821,7.269677729,32,32
krohmaly_et_al,2018,urosaurus_ornatus,414,57,57_1,57_visits,51,morph,precluded,multiple_choice,assumed,morph,column2,assumed,yellow,NA,NA,copula,investment,yes,8.730769231,6.865384615,8.315153624,8.366667868,24,24
scherer_schuett,2018,pelvicachromis_pulcher,426,58,58_1,58_association_time,38,personality,precluded,multiple_choice,assumed,personality,column2,assumed,shy,NA,low,copula,binary,yes,0.492865517,NA,0.192722403,NA,29,29
scherer_schuett,2018,pelvicachromis_pulcher,427,58,58_1,58_association_time,38,personality,precluded,multiple_choice,assumed,personality,column2,assumed,medium_bold,NA,medium,copula,binary,yes,0.503492857,NA,0.088084422,NA,14,14
villarreal_et_al,2018,gryllus_assimilis,435,59,59_1,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_condition,column1,assumed,low_body_condition,NA,low,copula,investment,yes,280.9,392.8,163.5769951,252.7246196,10,10
villarreal_et_al,2018,gryllus_assimilis,437,59,59_1,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,investment,yes,368.2777778,361.1666667,214.0279821,257.1006326,18,18
villarreal_et_al,2018,gryllus_assimilis,440,59,59_1,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_mass,column1,verified,light,low,low,copula,investment,yes,262.8571429,326.8571429,171.8084482,215.4866033,7,7
villarreal_et_al,2018,gryllus_assimilis,441,59,59_1,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_mass,column1,verified,heavy,high,high,copula,investment,yes,315,412.625,188.5713203,324.3701314,8,8
villarreal_et_al,2018,gryllus_assimilis,442,59,59_1,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_mass,column1,verified,medium_mass,medium,medium,copula,investment,yes,380.0666667,374.6,214.2360069,241.3958811,15,15
villarreal_et_al,2018,gryllus_assimilis,445,59,59_1,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_length,column1,verified,small,low,low,copula,investment,yes,272.3333333,251,153.7443766,119.2098989,3,3
villarreal_et_al,2018,gryllus_assimilis,446,59,59_1,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_length,column1,verified,large,high,high,copula,investment,yes,336.7857143,317.3571429,235.4309236,269.0006026,14,14
villarreal_et_al,2018,gryllus_assimilis,447,59,59_1,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,348.3846154,462.4615385,172.4067567,241.051383,13,13
villarreal_et_al,2018,gryllus_assimilis,450,59,59_1,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_condition,column1,assumed,low_body_condition,NA,low,copula,investment,yes,328.2,345.5,178.5825673,255.9797084,10,10
villarreal_et_al,2018,gryllus_assimilis,452,59,59_1,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,investment,yes,367.6111111,361.8333333,251.3579915,220.7645139,18,18
villarreal_et_al,2018,gryllus_assimilis,455,59,59_1,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_mass,column1,verified,light,low,low,copula,investment,yes,314.2857143,275.4285714,185.9603132,207.0747507,7,7
villarreal_et_al,2018,gryllus_assimilis,456,59,59_1,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_mass,column1,verified,heavy,high,high,copula,investment,yes,315,412.625,188.5713203,324.3701314,8,8
villarreal_et_al,2018,gryllus_assimilis,457,59,59_1,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_mass,column1,verified,medium_mass,medium,medium,copula,investment,yes,386.8,367.8666667,260.1889972,190.5116669,15,15
villarreal_et_al,2018,gryllus_assimilis,460,59,59_1,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_length,column1,verified,small,low,low,copula,investment,yes,298.3333333,225,166.5693049,80.06872048,3,3
villarreal_et_al,2018,gryllus_assimilis,461,59,59_1,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,investment,yes,302.9285714,351.2142857,242.2720862,260.8468984,14,14
villarreal_et_al,2018,gryllus_assimilis,462,59,59_1,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,414.3076923,396.5384615,210.5339975,224.4621777,13,13
villarreal_et_al,2018,gryllus_assimilis,465,59,59_1,59_association_time,24,body_length,precluded,multiple_choice,verified,body_condition,column1,assumed,low_body_condition,NA,low,copula,investment,yes,327.4,346.3,177.9383164,256.3652126,10,10
villarreal_et_al,2018,gryllus_assimilis,467,59,59_1,59_association_time,24,body_length,precluded,multiple_choice,verified,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,investment,yes,420.3888889,309.0555556,276.5744531,169.9409836,18,18
villarreal_et_al,2018,gryllus_assimilis,470,59,59_1,59_association_time,24,body_length,precluded,multiple_choice,verified,body_mass,column1,verified,light,low,low,copula,investment,yes,314.2857143,275.4285714,185.9603132,207.0747507,7,7
villarreal_et_al,2018,gryllus_assimilis,471,59,59_1,59_association_time,24,body_length,precluded,multiple_choice,verified,body_mass,column1,verified,heavy,high,high,copula,investment,yes,397.375,330.25,254.932449,280.4566429,8,8
villarreal_et_al,2018,gryllus_assimilis,472,59,59_1,59_association_time,24,body_length,precluded,multiple_choice,verified,body_mass,column1,verified,medium_mass,medium,medium,copula,investment,yes,405.6666667,349,269.3424975,172.9723347,15,15
villarreal_et_al,2018,gryllus_assimilis,475,59,59_1,59_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,small,low,low,copula,investment,yes,298.3333333,225,166.5693049,80.06872048,3,3
villarreal_et_al,2018,gryllus_assimilis,476,59,59_1,59_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,investment,yes,350,304.1428571,278.4904362,222.0429124,14,14
villarreal_et_al,2018,gryllus_assimilis,477,59,59_1,59_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,436.0769231,374.7692308,220.4848678,210.307772,13,13
villarreal_et_al,2018,gryllus_assimilis,480,59,59_2,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_condition,column1,assumed,low_body_condition,NA,low,copula,investment,yes,463.4444444,374.4444444,355.677913,176.7682884,9,9
villarreal_et_al,2018,gryllus_assimilis,481,59,59_2,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_condition,column1,assumed,great_body_condition,NA,high,copula,investment,yes,247,179,230.7357796,161.842516,3,3
villarreal_et_al,2018,gryllus_assimilis,482,59,59_2,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,investment,yes,209.5,400.3333333,239.9706477,405.4152555,18,18
villarreal_et_al,2018,gryllus_assimilis,485,59,59_2,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_mass,column1,verified,light,low,low,copula,investment,yes,165,524.625,171.2633728,490.6491145,8,8
villarreal_et_al,2018,gryllus_assimilis,486,59,59_2,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_mass,column1,verified,heavy,high,high,copula,investment,yes,248,251,54.74486277,55.86591089,3,3
villarreal_et_al,2018,gryllus_assimilis,487,59,59_2,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_mass,column1,verified,medium_mass,medium,medium,copula,investment,yes,348.3684211,324.3684211,340.2692089,264.3625899,19,19
villarreal_et_al,2018,gryllus_assimilis,490,59,59_2,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_length,column1,verified,small,low,low,copula,investment,yes,207.4285714,584.7142857,193.7161645,489.3498116,7,7
villarreal_et_al,2018,gryllus_assimilis,491,59,59_2,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_length,column1,verified,large,high,high,copula,investment,yes,418.7777778,363.8888889,385.5566683,174.8409595,9,9
villarreal_et_al,2018,gryllus_assimilis,492,59,59_2,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,247.2857143,267.5,256.2331956,287.0563467,14,14
villarreal_et_al,2018,gryllus_assimilis,495,59,59_2,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_condition,column1,assumed,low_body_condition,NA,low,copula,investment,yes,382.7777778,455.1111111,290.7304498,273.3900348,9,9
villarreal_et_al,2018,gryllus_assimilis,496,59,59_2,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_condition,column1,assumed,great_body_condition,NA,high,copula,investment,yes,257.3333333,168.6666667,233.8938506,149.3229163,3,3
villarreal_et_al,2018,gryllus_assimilis,497,59,59_2,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,investment,yes,230.9444444,378.8888889,251.1522791,408.1203526,18,18
villarreal_et_al,2018,gryllus_assimilis,500,59,59_2,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_mass,column1,verified,light,low,low,copula,investment,yes,275.125,414.5,291.2360052,498.0481904,8,8
villarreal_et_al,2018,gryllus_assimilis,501,59,59_2,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_mass,column1,verified,heavy,high,high,copula,investment,yes,237.3333333,261.6666667,68.60272103,31.21431296,3,3
villarreal_et_al,2018,gryllus_assimilis,502,59,59_2,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_mass,column1,verified,medium_mass,medium,medium,copula,investment,yes,287.4210526,385.3157895,277.6899382,322.1880149,19,19
villarreal_et_al,2018,gryllus_assimilis,505,59,59_2,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_length,column1,verified,small,low,low,copula,investment,yes,333.2857143,458.8571429,295.7891785,513.1609327,7,7
villarreal_et_al,2018,gryllus_assimilis,506,59,59_2,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,investment,yes,341.1111111,441.5555556,317.1152962,273.2778399,9,9
villarreal_et_al,2018,gryllus_assimilis,507,59,59_2,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,212.2142857,302.5714286,205.7986987,318.6337937,14,14
villarreal_et_al,2018,gryllus_assimilis,510,59,59_2,59_association_time,24,body_length,precluded,multiple_choice,verified,body_condition,column1,assumed,low_body_condition,NA,low,copula,investment,yes,407.7777778,430.1111111,264.7625246,303.0340098,9,9
villarreal_et_al,2018,gryllus_assimilis,511,59,59_2,59_association_time,24,body_length,precluded,multiple_choice,verified,body_condition,column1,assumed,great_body_condition,NA,high,copula,investment,yes,179,247,161.842516,230.7357796,3,3
villarreal_et_al,2018,gryllus_assimilis,512,59,59_2,59_association_time,24,body_length,precluded,multiple_choice,verified,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,investment,yes,220.9444444,388.8888889,253.6425164,402.4431109,18,18
villarreal_et_al,2018,gryllus_assimilis,515,59,59_2,59_association_time,24,body_length,precluded,multiple_choice,verified,body_mass,column1,verified,light,low,low,copula,investment,yes,252.875,436.75,299.6185372,484.6435362,8,8
villarreal_et_al,2018,gryllus_assimilis,516,59,59_2,59_association_time,24,body_length,precluded,multiple_choice,verified,body_mass,column1,verified,heavy,high,high,copula,investment,yes,237.3333333,261.6666667,68.60272103,31.21431296,3,3
villarreal_et_al,2018,gryllus_assimilis,517,59,59_2,59_association_time,24,body_length,precluded,multiple_choice,verified,body_mass,column1,verified,medium_mass,medium,medium,copula,investment,yes,286.7894737,385.9473684,268.4477145,329.7290931,19,19
villarreal_et_al,2018,gryllus_assimilis,520,59,59_2,59_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,small,low,low,copula,investment,yes,274.1428571,518,304.6563247,482.2025854,7,7
villarreal_et_al,2018,gryllus_assimilis,521,59,59_2,59_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,investment,yes,366,416.6666667,297.4743686,301.633884,9,9
villarreal_et_al,2018,gryllus_assimilis,522,59,59_2,59_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,212.2142857,302.5714286,205.9193937,318.555807,14,14
villarreal_et_al,2018,gryllus_assimilis,525,59,59_3,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_condition,column1,assumed,low_body_condition,NA,low,copula,investment,yes,300.5714286,450.5714286,253.8233356,253.8876767,7,7
villarreal_et_al,2018,gryllus_assimilis,526,59,59_3,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_condition,column1,assumed,great_body_condition,NA,high,copula,investment,yes,615.5,409,156.7024782,366.0573726,4,4
villarreal_et_al,2018,gryllus_assimilis,527,59,59_3,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,investment,yes,338.1578947,355.2105263,247.051111,146.8743147,19,19
villarreal_et_al,2018,gryllus_assimilis,530,59,59_3,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_mass,column1,verified,light,low,low,copula,investment,yes,398,480.3333333,141.0425468,130.0320473,3,3
villarreal_et_al,2018,gryllus_assimilis,531,59,59_3,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_mass,column1,verified,heavy,high,high,copula,investment,yes,305.1428571,398.4285714,257.2932365,295.1230575,7,7
villarreal_et_al,2018,gryllus_assimilis,532,59,59_3,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_mass,column1,verified,medium_mass,medium,medium,copula,investment,yes,383.05,365.45,269.5748065,182.6317765,20,20
villarreal_et_al,2018,gryllus_assimilis,535,59,59_3,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_length,column1,verified,large,high,high,copula,investment,yes,295.6153846,370.4615385,259.9883133,225.8530552,13,13
villarreal_et_al,2018,gryllus_assimilis,536,59,59_3,59_association_time,24,body_condition,precluded,multiple_choice,assumed,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,395.8125,418,225.2682013,177.2982421,16,16
villarreal_et_al,2018,gryllus_assimilis,539,59,59_3,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_condition,column1,assumed,low_body_condition,NA,low,copula,investment,yes,342.2857143,408.8571429,271.3433952,256.510837,7,7
villarreal_et_al,2018,gryllus_assimilis,540,59,59_3,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_condition,column1,assumed,great_body_condition,NA,high,copula,investment,yes,615.5,409,156.7024782,366.0573726,4,4
villarreal_et_al,2018,gryllus_assimilis,541,59,59_3,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,investment,yes,396.2105263,297.1578947,243.4110787,135.3978759,19,19
villarreal_et_al,2018,gryllus_assimilis,544,59,59_3,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_mass,column1,verified,light,low,low,copula,investment,yes,494.3333333,384,110.0287841,143.6975991,3,3
villarreal_et_al,2018,gryllus_assimilis,545,59,59_3,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_mass,column1,verified,heavy,high,high,copula,investment,yes,393.5714286,310,243.7627652,308.0248908,7,7
villarreal_et_al,2018,gryllus_assimilis,546,59,59_3,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_mass,column1,verified,medium_mass,medium,medium,copula,investment,yes,407.4,341.1,269.7412796,176.3918783,20,20
villarreal_et_al,2018,gryllus_assimilis,549,59,59_3,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,investment,yes,343.4615385,322.6153846,259.1745279,232.8756959,13,13
villarreal_et_al,2018,gryllus_assimilis,550,59,59_3,59_association_time,24,body_mass,precluded,multiple_choice,verified,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,444.125,369.6875,222.1518625,173.5982791,16,16
villarreal_et_al,2018,gryllus_assimilis,553,59,59_3,59_association_time,24,body_length,precluded,multiple_choice,verified,body_condition,column1,assumed,low_body_condition,NA,low,copula,investment,yes,342.2857143,408.8571429,271.3433952,256.510837,7,7
villarreal_et_al,2018,gryllus_assimilis,554,59,59_3,59_association_time,24,body_length,precluded,multiple_choice,verified,body_condition,column1,assumed,great_body_condition,NA,high,copula,investment,yes,615.5,409,156.7024782,366.0573726,4,4
villarreal_et_al,2018,gryllus_assimilis,555,59,59_3,59_association_time,24,body_length,precluded,multiple_choice,verified,body_condition,column1,assumed,medium_body_condition,NA,medium,copula,investment,yes,364.8421053,328.5263158,200.8449549,204.2670824,19,19
villarreal_et_al,2018,gryllus_assimilis,558,59,59_3,59_association_time,24,body_length,precluded,multiple_choice,verified,body_mass,column1,verified,light,low,low,copula,investment,yes,480.3333333,398,130.0320473,141.0425468,3,3
villarreal_et_al,2018,gryllus_assimilis,559,59,59_3,59_association_time,24,body_length,precluded,multiple_choice,verified,body_mass,column1,verified,heavy,high,high,copula,investment,yes,397.7142857,305.8571429,242.8660222,307.3561607,7,7
villarreal_et_al,2018,gryllus_assimilis,560,59,59_3,59_association_time,24,body_length,precluded,multiple_choice,verified,body_mass,column1,verified,medium_mass,medium,medium,copula,investment,yes,378.25,370.25,235.9205654,224.7126528,20,20
villarreal_et_al,2018,gryllus_assimilis,563,59,59_3,59_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,large,high,high,copula,investment,yes,345.6923077,320.3846154,259.2297516,232.5745538,13,13
villarreal_et_al,2018,gryllus_assimilis,564,59,59_3,59_association_time,24,body_length,precluded,multiple_choice,verified,body_length,column1,verified,medium_length,medium,medium,copula,investment,yes,405.0625,408.75,174.4922037,228.0092103,16,16
kraak_bakker,1998,gasterosteus_aculeatus,567,63,63_1,63_association_time,21,body_length,precluded,multiple_choice,verified,morph,column2,verified,least_red,low,NA,copula,investment,yes,222.8571429,120.4285714,64.38537249,61.80845989,7,7
kraak_bakker,1998,gasterosteus_aculeatus,568,63,63_1,63_association_time,21,body_length,precluded,multiple_choice,verified,morph,column2,verified,most_red,high,NA,copula,investment,yes,182.5833333,114.25,98.16077566,60.00776465,12,12
kraak_bakker,1998,gasterosteus_aculeatus,569,63,63_1,63_association_time,21,body_length,precluded,multiple_choice,verified,morph,column2,verified,medium_red,medium,NA,copula,investment,yes,190.25,181.25,136.4658077,132.8617703,4,4
kraak_bakker,1998,gasterosteus_aculeatus,572,63,63_1,63_association_time,21,body_length,precluded,multiple_choice,verified,body_length,column1,assumed,small,low,low,copula,investment,yes,168.6363636,115.3636364,98.97906115,70.46030475,11,11
kraak_bakker,1998,gasterosteus_aculeatus,574,63,63_1,63_association_time,21,body_length,precluded,multiple_choice,verified,body_length,column1,assumed,medium_length,medium,medium,copula,investment,yes,216.1,144.3,86.77102691,88.96697265,10,10
kraak_bakker,1998,gasterosteus_aculeatus,577,63,63_1,63_association_time,21,body_length,precluded,multiple_choice,verified,body_mass,column1,assumed,light,low,low,copula,investment,yes,174.2857143,101.4285714,100.3239989,67.15121529,7,7
kraak_bakker,1998,gasterosteus_aculeatus,578,63,63_1,63_association_time,21,body_length,precluded,multiple_choice,verified,body_mass,column1,assumed,heavy,high,high,copula,investment,yes,220,92.2,60.54750201,17.94993036,5,5
kraak_bakker,1998,gasterosteus_aculeatus,579,63,63_1,63_association_time,21,body_length,precluded,multiple_choice,verified,body_mass,column1,assumed,medium_mass,medium,medium,copula,investment,yes,199.2727273,160.7272727,106.170703,88.33129786,11,11
kraak_bakker,1998,gasterosteus_aculeatus,582,63,63_1,63_courtship_display,21,body_length,precluded,multiple_choice,verified,morph,column2,verified,least_red,low,NA,courtship,investment,yes,69.28571429,58.71428571,35.68713254,56.43496046,7,7
kraak_bakker,1998,gasterosteus_aculeatus,583,63,63_1,63_courtship_display,21,body_length,precluded,multiple_choice,verified,morph,column2,verified,most_red,high,NA,courtship,investment,yes,80.08333333,59.41666667,49.0740782,47.79398656,12,12
kraak_bakker,1998,gasterosteus_aculeatus,584,63,63_1,63_courtship_display,21,body_length,precluded,multiple_choice,verified,morph,column2,verified,medium_red,medium,NA,courtship,investment,yes,31.5,32,15.60982597,22.24110309,4,4
kraak_bakker,1998,gasterosteus_aculeatus,587,63,63_1,63_courtship_display,21,body_length,precluded,multiple_choice,verified,body_length,column1,assumed,small,low,low,courtship,investment,yes,73.72727273,74.54545455,39.25580443,58.18309658,11,11
kraak_bakker,1998,gasterosteus_aculeatus,589,63,63_1,63_courtship_display,21,body_length,precluded,multiple_choice,verified,body_length,column1,assumed,medium_length,medium,medium,courtship,investment,yes,59.7,35.9,52.60344306,23.61473175,10,10
kraak_bakker,1998,gasterosteus_aculeatus,592,63,63_1,63_courtship_display,21,body_length,precluded,multiple_choice,verified,body_mass,column1,assumed,light,low,low,courtship,investment,yes,80.28571429,93.42857143,40.83998974,62.38818569,7,7
kraak_bakker,1998,gasterosteus_aculeatus,593,63,63_1,63_courtship_display,21,body_length,precluded,multiple_choice,verified,body_mass,column1,assumed,heavy,high,high,courtship,investment,yes,89.2,48,63.85295608,25.62225595,5,5
kraak_bakker,1998,gasterosteus_aculeatus,594,63,63_1,63_courtship_display,21,body_length,precluded,multiple_choice,verified,body_mass,column1,assumed,medium_mass,medium,medium,courtship,investment,yes,51.27272727,32.54545455,30.4272605,24.61448206,11,11
shine_et_al,2003,thamnophis_sirtalis,595,66,66_1,66_courtship_intensity,48,body_length,precluded,no_choice,assumed,body_length,column1,assumed,large,NA,high,courtship,investment,yes,1.935251799,0.251798561,0.22521548,0.17695502,5,5
shine_et_al,2003,thamnophis_sirtalis,596,66,66_1,66_courtship_intensity,48,body_length,precluded,no_choice,assumed,body_length,column1,assumed,small,NA,low,courtship,investment,yes,1.365155131,1.269689737,0.394914154,0.608381264,5,5
srivastava_omkar,2005,coccinella_septempunctata,597,67,67_1,67_pairing_choice,6,morph,allowed,multiple_choice,assumed,morph,column2,verified,melanic,high,NA,copula,binary,yes,0.667,NA,NA,NA,36,36
srivastava_omkar,2005,coccinella_septempunctata,598,67,67_1,67_pairing_choice,6,morph,allowed,multiple_choice,assumed,morph,column2,verified,typical,low,NA,copula,binary,yes,0.639,NA,NA,NA,36,36
srivastava_omkar,2005,coccinella_septempunctata,599,67,67_2,67_copula_behaviour_shaking_bouts,6,morph,allowed,no_choice,assumed,morph,column2,verified,melanic,high,NA,post_copula,investment,no,5.45620438,4.872262774,1.161306757,1.161306757,10,10
srivastava_omkar,2005,coccinella_septempunctata,600,67,67_2,67_copula_behaviour_shaking_bouts,6,morph,allowed,no_choice,assumed,morph,column2,verified,typical,low,NA,post_copula,investment,no,5.510948905,4.96350365,1.032272673,0.903238589,10,10
srivastava_omkar,2005,coccinella_septempunctata,601,67,67_2,67_copula_duration,6,morph,allowed,no_choice,assumed,morph,column2,verified,melanic,high,NA,post_copula,investment,no,51.17647059,39.9719888,19.80691264,11.88414758,10,10
srivastava_omkar,2005,coccinella_septempunctata,602,67,67_2,67_copula_duration,6,morph,allowed,no_choice,assumed,morph,column2,verified,typical,low,NA,post_copula,investment,no,47.53501401,38.99159664,13.86483885,11.88414758,10,10
srivastava_omkar,2005,coccinella_septempunctata,603,67,67_2,67_latency_copula,6,morph,allowed,no_choice,assumed,morph,column2,verified,melanic,high,NA,latency,investment,no,4.677871148,4.817927171,3.961382528,1.980691264,10,10
srivastava_omkar,2005,coccinella_septempunctata,604,67,67_2,67_latency_copula,6,morph,allowed,no_choice,assumed,morph,column2,verified,typical,low,NA,latency,investment,no,5.098039216,4.957983193,1.980691264,6.932419423,10,10
sato_goshima,2007,hapalogaster_dentata,605,69,69_1,69_sperm_number,25,body_length,allowed,no_choice,verified,body_length,column1,verified,large,high,high,post_copula,investment,no,551797.0402,238477.8013,52147.4963,49471.45877,10,9
sato_goshima,2007,hapalogaster_dentata,606,69,69_2,69_sperm_number,25,body_length,allowed,no_choice,verified,body_length,column1,verified,small,low,low,post_copula,investment,no,244820.296,129386.8922,48136.15043,46642.13863,10,8
wilder_rypstra,2007,hogna_helluo,608,70,70_1,70_copula_duration,27,age,allowed,no_choice,assumed,age,column1,verified,young,high,low,post_copula,investment,no,675.9428571,724.1111111,196.9795365,242.2924083,35,9
wilder_rypstra,2007,hogna_helluo,609,70,70_1,70_copula_duration,27,age,allowed,no_choice,assumed,age,column1,verified,medium_age,medium,medium,post_copula,investment,no,1529,2073.333333,1262.029054,1527.154325,13,3
wilder_rypstra,2007,hogna_helluo,612,70,70_1,70_copula_duration,27,body_condition,allowed,no_choice,assumed,age,column1,verified,young,high,low,post_copula,investment,no,719.2352941,664.7407407,196.0601086,211.1757548,17,27
wilder_rypstra,2007,hogna_helluo,613,70,70_1,70_copula_duration,27,body_condition,allowed,no_choice,assumed,age,column1,verified,medium_age,medium,medium,post_copula,investment,no,1731,1597.75,1444.404606,1285.833873,4,12
wilder_rypstra,2007,hogna_helluo,616,70,70_1,70_copula_duration,27,body_length,allowed,no_choice,assumed,age,column1,verified,young,high,low,post_copula,investment,no,714.9090909,598.4545455,209.3597925,170.5856756,33,11
wilder_rypstra,2007,hogna_helluo,617,70,70_1,70_copula_duration,27,body_length,allowed,no_choice,assumed,age,column1,verified,medium_age,medium,medium,post_copula,investment,no,1128.666667,2277,1201.990433,1136.42187,9,7
wilder_rypstra,2007,hogna_helluo,619,70,70_1,70_copula_duration,27,body_mass,allowed,no_choice,assumed,age,column1,verified,young,high,low,post_copula,investment,no,773.1052632,619.44,207.1579898,180.0594994,19,25
wilder_rypstra,2007,hogna_helluo,620,70,70_1,70_copula_duration,27,body_mass,allowed,no_choice,assumed,age,column1,verified,medium_age,medium,medium,post_copula,investment,no,1489,1695.636364,1568.110487,1204.847648,5,11
wilder_rypstra,2007,hogna_helluo,623,70,70_1,70_copula_duration,27,age,allowed,no_choice,assumed,body_condition,column1,verified,low_body_condition,low,low,post_copula,investment,no,682.5714286,1415,193.4737964,1027.690615,14,3
