line_ID,Study_ID,Study,Current_species,Species_phylogeny,Family,Order,Migration,Clutch_size,Breeding_latitudinal_range,Body_mass,Diet_diversity,Trophic_level,Nest_type,Location,Country,Latitude,Longitude,Continent,Start_year,End_year,Duration,N_years,Pooled_years,Phenophase,Early_central_late,Slope,Data_type
2455,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Grus_grus,Grus_grus,Gruidae,Gruiformes,Short,2,31,5625.00,Generalist,Tertiary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,57,0,Pre-breeding migration,Early,-0.056,scientist_observation_in_field
2494,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Haliaeetus_albicilla,Haliaeetus_albicilla,Accipitridae,Accipitriformes,Short,2,36,4800.00,Specialist,Tertiary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,1998,61,32,0,Pre-breeding migration,Early,0.267,scientist_observation_in_field
2584,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Hirundo_rustica,Hirundo_rustica,Hirundinidae,Passeriformes,Long,5,51,20.00,Specialist,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,37,0,Pre-breeding migration,Early,-0.309,scientist_observation_in_field
3179,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Lanius_cristatus,Lanius_cristatus,Laniidae,Passeriformes,Long,4,46,33.00,Specialist,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,37,0,Pre-breeding migration,Early,-0.098,scientist_observation_in_field
3195,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Larus_cachinnans,Larus_cachinnans,Laridae,Charadriiformes,Short,3,17,1000.00,Generalist,Tertiary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2000,63,28,0,Pre-breeding migration,Early,-0.017,scientist_observation_in_field
3537,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Mergus_merganser,Mergus_merganser,Anatidae,Anseriformes,Short,10,34,1500.00,Intermediate,Tertiary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,55,0,Pre-breeding migration,Early,0.199,scientist_observation_in_field
3563,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Milvus_migrans,Milvus_migrans,Accipitridae,Accipitriformes,Long,2,108,750.00,Generalist,Tertiary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,27,0,Pre-breeding migration,Early,-0.002,scientist_observation_in_field
3637,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Motacilla_alba,Motacilla_alba,Motacillidae,Passeriformes,Short,5,48,18.00,Specialist,Secondary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,41,0,Pre-breeding migration,Early,-0.108,scientist_observation_in_field
3667,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Motacilla_cinerea,Motacilla_cinerea,Motacillidae,Passeriformes,Short,5,40,17.00,Specialist,Secondary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2002,65,41,1,Pre-breeding migration,Early,0.000,scientist_observation_in_field
3832,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Numenius_arquata,Numenius_arquata,Scolopacidae,Charadriiformes,Short,4,27,900.00,Generalist,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,19,0,Pre-breeding migration,Early,-0.186,scientist_observation_in_field
3867,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Oenanthe_isabellina,Oenanthe_isabellina,Muscicapidae,Passeriformes,Long,5,30,30.00,Specialist,Secondary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,45,0,Pre-breeding migration,Early,0.098,scientist_observation_in_field
3869,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Oenanthe_oenanthe,Oenanthe_oenanthe,Muscicapidae,Passeriformes,Long,6,47,26.00,Specialist,Secondary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,21,0,Pre-breeding migration,Early,-0.013,scientist_observation_in_field
3899,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Oenanthe_pleschanka,Oenanthe_pleschanka,Muscicapidae,Passeriformes,Long,5,24,19.00,Specialist,Secondary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1956,2000,45,15,0,Pre-breeding migration,Early,-0.266,scientist_observation_in_field
3930,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Pandion_haliaetus,Pandion_haliaetus,Pandionidae,Accipitriformes,Long,3,106,1700.00,Specialist,Tertiary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,28,0,Pre-breeding migration,Early,0.215,scientist_observation_in_field
4298,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Phoenicurus_auroreus,Phoenicurus_auroreus,Muscicapidae,Passeriformes,Short,5,28,16.00,Intermediate,Secondary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2002,65,37,1,Pre-breeding migration,Early,-0.023,scientist_observation_in_field
4301,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Phoenicurus_erythrogastrus,Phoenicurus_erythrogastrus,Muscicapidae,Passeriformes,Short,4,29,25.00,Specialist,Secondary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1941,2001,61,17,0,Pre-breeding migration,Early,0.027,scientist_observation_in_field
4705,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Plectrophenax_nivalis,Plectrophenax_nivalis,Calcariidae,Passeriformes,Short,5,26,40.00,Specialist,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1953,2001,49,38,0,Pre-breeding migration,Early,0.008,scientist_observation_in_field
4839,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Prunella_montanella,Prunella_montanella,Prunellidae,Passeriformes,Short,5,23,17.50,Specialist,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1954,2001,48,26,0,Pre-breeding migration,Early,-0.137,scientist_observation_in_field
5058,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Saxicola_torquatus,Saxicola_torquatus,Muscicapidae,Passeriformes,Short,4,103,14.00,Intermediate,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2002,65,37,1,Pre-breeding migration,Early,-0.023,scientist_observation_in_field
5089,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Scolopax_rusticola,Scolopax_rusticola,Scolopacidae,Charadriiformes,Short,4,43,300.00,Specialist,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2002,65,29,1,Pre-breeding migration,Early,0.000,scientist_observation_in_field
5662,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Sterna_hirundo,Sterna_hirundo,Sternidae,Charadriiformes,Long,3,51,120.00,Intermediate,Tertiary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2002,65,34,1,Pre-breeding migration,Early,0.000,scientist_observation_in_field
5706,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Streptopelia_orientalis,Streptopelia_orientalis,Columbidae,Columbiformes,Short,2,55,205.00,Specialist,Primary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,57,0,Pre-breeding migration,Early,-0.109,scientist_observation_in_field
5751,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Sturnus_vulgaris,Sturnus_vulgaris,Sturnidae,Passeriformes,Short,5,118,80.00,Generalist,Secondary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,44,0,Pre-breeding migration,Early,-0.344,scientist_observation_in_field
6068,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Tarsiger_cyanurus,Tarsiger_cyanurus,Muscicapidae,Passeriformes,Short,4,34,14.00,Specialist,Secondary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1955,2001,47,19,0,Pre-breeding migration,Early,0.156,scientist_observation_in_field
6204,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Tringa_ochropus,Tringa_ochropus,Scolopacidae,Charadriiformes,Short,4,28,80.00,Generalist,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,39,0,Pre-breeding migration,Early,-0.162,scientist_observation_in_field
6466,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Turdus_pilaris,Turdus_pilaris,Turdidae,Passeriformes,Short,6,27,105.00,Intermediate,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2000,63,19,0,Pre-breeding migration,Early,-0.170,scientist_observation_in_field
6485,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Turdus_ruficollis,Turdus_ruficollis,Turdidae,Passeriformes,Short,5,17,83.00,Intermediate,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,39,0,Pre-breeding migration,Early,-0.202,scientist_observation_in_field
6567,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Upupa_epops,Upupa_epops,Upupidae,Bucerotiformes,Long,7,94,65.00,Intermediate,Secondary,Cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,56,0,Pre-breeding migration,Early,-0.155,scientist_observation_in_field
6599,7,"Ananin, A.A., & Sokolov, L.V. (2009) Long–term arrival trends of 54 avian species to Barguzinsky Nature Reserve in northeastern Baikal area. Avian Ecology and Behaviour, 15, 33–48. ",Vanellus_vanellus,Vanellus_vanellus,Charadriidae,Charadriiformes,Short,4,34,230.00,Intermediate,Secondary,Non-cavity,BarguzinskyNatureReserve,Russia,54.83,109.13,Asia,1938,2001,64,50,0,Pre-breeding migration,Early,-0.395,scientist_observation_in_field
2102,8,"Artemyev, A. V. (2013). The influence of climate change on the ecology of the Pied Flycatcher (Ficedula hypoleuca) in Southern Karelia. Russian Journal of Ecology, 44(3), 239-246. ",Ficedula_hypoleuca,Ficedula_hypoleuca,Muscicapidae,Passeriformes,Long,6,39,13.00,Specialist,Secondary,Cavity,Karelia,Russia,60.77,32.80,Europe,1981,2010,30,30,0,Breeding,Early,-0.120,scientist_observation_in_field
2103,8,"Artemyev, A. V. (2013). The influence of climate change on the ecology of the Pied Flycatcher (Ficedula hypoleuca) in Southern Karelia. Russian Journal of Ecology, 44(3), 239-246. ",Ficedula_hypoleuca,Ficedula_hypoleuca,Muscicapidae,Passeriformes,Long,6,39,13.00,Specialist,Secondary,Cavity,Karelia,Russia,60.77,32.80,Europe,1996,2010,15,15,0,Breeding,Early,-0.490,scientist_observation_in_field
2104,8,"Artemyev, A. V. (2013). The influence of climate change on the ecology of the Pied Flycatcher (Ficedula hypoleuca) in Southern Karelia. Russian Journal of Ecology, 44(3), 239-246. ",Ficedula_hypoleuca,Ficedula_hypoleuca,Muscicapidae,Passeriformes,Long,6,39,13.00,Specialist,Secondary,Cavity,Karelia,Russia,60.77,32.80,Europe,1981,1995,15,15,0,Breeding,Early,-0.110,scientist_observation_in_field
2155,8,"Artemyev, A. V. (2013). The influence of climate change on the ecology of the Pied Flycatcher (Ficedula hypoleuca) in Southern Karelia. Russian Journal of Ecology, 44(3), 239-246. ",Ficedula_hypoleuca,Ficedula_hypoleuca,Muscicapidae,Passeriformes,Long,6,39,13.00,Specialist,Secondary,Cavity,Karelia,Russia,60.77,32.80,Europe,1981,2010,30,30,0,Breeding,Central,-0.070,scientist_observation_in_field
5800,9,"Askeyev, O., Sparks, T., Askeyev, I., & Tryjanowski, P. (2009). Spring migration timing of Sylvia warblers in Tatarstan (Russia) 1957–2008. Open Life Sciences, 4(4), 595-602.",Sylvia_atricapilla,Sylvia_atricapilla,Sylviidae,Passeriformes,Short,5,37,20.00,Specialist,Secondary,Non-cavity,Kazan,Russia,55.75,49.13,Europe,1957,2008,52,52,0,Pre-breeding migration,Early,-0.058,standardized_scientist_observation_in_field_or_centre
5860,9,"Askeyev, O., Sparks, T., Askeyev, I., & Tryjanowski, P. (2009). Spring migration timing of Sylvia warblers in Tatarstan (Russia) 1957–2008. Open Life Sciences, 4(4), 595-602.",Sylvia_borin,Sylvia_borin,Sylviidae,Passeriformes,Long,5,34,19.00,Specialist,Secondary,Non-cavity,Kazan,Russia,55.75,49.13,Europe,1957,2008,52,52,0,Pre-breeding migration,Early,-0.117,standardized_scientist_observation_in_field_or_centre
5917,9,"Askeyev, O., Sparks, T., Askeyev, I., & Tryjanowski, P. (2009). Spring migration timing of Sylvia warblers in Tatarstan (Russia) 1957–2008. Open Life Sciences, 4(4), 595-602.",Sylvia_communis,Sylvia_communis,Sylviidae,Passeriformes,Long,5,37,15.00,Specialist,Secondary,Non-cavity,Kazan,Russia,55.75,49.13,Europe,1957,2008,52,52,0,Pre-breeding migration,Early,-0.086,standardized_scientist_observation_in_field_or_centre
5974,9,"Askeyev, O., Sparks, T., Askeyev, I., & Tryjanowski, P. (2009). Spring migration timing of Sylvia warblers in Tatarstan (Russia) 1957–2008. Open Life Sciences, 4(4), 595-602.",Sylvia_curruca,Sylvia_curruca,Sylviidae,Passeriformes,Long,5,40,14.00,Specialist,Secondary,Non-cavity,Kazan,Russia,55.75,49.13,Europe,1957,2008,52,52,0,Pre-breeding migration,Early,-0.115,standardized_scientist_observation_in_field_or_centre
86,10,"Askeyev, O.V., Sparks, T.H., Askeyev, I.V., Tishin, D.V., & Tryjanowski P. (2010) East versus West: contrasts in phenological patterns? Global Ecology and Biogeography, 19, 783–793.",Acrocephalus_dumetorum,Acrocephalus_dumetorum,Acrocephalidae,Passeriformes,Long,5,27,11.50,Specialist,Secondary,Non-cavity,Kazan,Russia,55.75,49.13,Europe,1988,2008,21,20,0,Pre-breeding migration,Early,-0.220,standardized_scientist_observation_in_field_or_centre
93,10,"Askeyev, O.V., Sparks, T.H., Askeyev, I.V., Tishin, D.V., & Tryjanowski P. (2010) East versus West: contrasts in phenological patterns? Global Ecology and Biogeography, 19, 783–793.",Acrocephalus_palustris,Acrocephalus_palustris,Acrocephalidae,Passeriformes,Long,5,28,13.50,Specialist,Secondary,Non-cavity,Kazan,Russia,55.75,49.13,Europe,1988,2008,21,20,0,Pre-breeding migration,Early,-0.090,standardized_scientist_observation_in_field_or_centre
192,10,"Askeyev, O.V., Sparks, T.H., Askeyev, I.V., Tishin, D.V., & Tryjanowski P. (2010) East versus West: contrasts in phenological patterns? Global Ecology and Biogeography, 19, 783–793.",Acrocephalus_stentoreus,Acrocephalus_stentoreus,Acrocephalidae,Passeriformes,Long,4,50,24.50,Specialist,Secondary,Non-cavity,Kazan,Russia,55.75,49.13,Europe,1988,2008,21,20,0,Pre-breeding migration,Early,-0.240,standardized_scientist_observation_in_field_or_centre
